,House or Senate,Date,Time Convened,Time Adjourned,Time in Session,Working Day?,Scraped adjournment string,url
866,Senate,02/09/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/2/9/daily-digest
867,House,02/09/2024,10:00AM,10:02AM,2.0,pf,Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 10 a.m. and adjourned at 10:02 a.m.,https://www.congress.gov/congressional-record/2024/2/9/daily-digest
868,Senate,02/10/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/2/10/daily-digest
869,House,02/10/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/2/10/daily-digest
870,Senate,02/11/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/2/11/daily-digest
871,House,02/11/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/2/11/daily-digest
872,Senate,02/12/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/2/12/daily-digest
873,House,02/12/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/2/12/daily-digest
874,Senate,02/13/2024,,,,INPUT BY HAND,.Adjournment: The House met at 12 p.m. and adjourned at 8:12 p.m.,https://www.congress.gov/congressional-record/2024/2/13/daily-digest
875,House,02/13/2024,12:00PM,20:12PM,492.0,x,.Adjournment: The House met at 12 p.m. and adjourned at 8:12 p.m.,https://www.congress.gov/congressional-record/2024/2/13/daily-digest
876,Senate,02/14/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/2/14/daily-digest
877,House,02/14/2024,10:00AM,20:08PM,608.0,x,.Adjournment: The House met at 10 a.m. and adjourned at 8:08 p.m.,https://www.congress.gov/congressional-record/2024/2/14/daily-digest
878,Senate,02/15/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/2/15/daily-digest
879,House,02/15/2024,10:00AM,16:54PM,414.0,x,Adjournment: The House met at 10 a.m. and adjourned at 4:54 p.m.,https://www.congress.gov/congressional-record/2024/2/15/daily-digest
880,Senate,02/16/2024,,,,pf,Daily Digest SenateChamber Action The Senate met at 3:47:29 p.m. in pro forma session and adjourned at 3:47:59 p.m. until 9 a.m. on Tuesday February 20 2024.,https://www.congress.gov/congressional-record/2024/2/16/daily-digest
881,House,02/16/2024,10:00AM,10:02AM,2.0,pf,Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 10 a.m. and adjourned at 10:02 a.m.,https://www.congress.gov/congressional-record/2024/2/16/daily-digest
882,Senate,02/20/2024,,,,pf,Daily Digest SenateChamber Action The Senate met at 9:00:01 a.m. in pro forma session and adjourned at 9:00:31 a.m. until 3 p.m. on Friday February 23 2024.,https://www.congress.gov/congressional-record/2024/2/20/daily-digest
883,House,02/20/2024,13:00PM,13:02PM,2.0,pf,Quorum Calls--Votes: There were no yea-and-nay votes and there were no recorded votes. There were no quorum calls.Adjournment: The House met at 1 p.m. and adjourned at 1:02 p.m.,https://www.congress.gov/congressional-record/2024/2/20/daily-digest
884,Senate,02/23/2024,,,,pf,Daily Digest SenateChamber Action The Senate met at 3:00:03 p.m. in pro forma session and adjourned at 3:00:37 p.m. until 3 p.m. on Monday February 26 2024.,https://www.congress.gov/congressional-record/2024/2/23/daily-digest
885,House,02/23/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/2/23/daily-digest
886,Senate,02/26/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/2/26/daily-digest
887,House,02/26/2024,15:00PM,15:02PM,2.0,pf,Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 3 p.m. and adjourned at 3:02 p.m.,https://www.congress.gov/congressional-record/2024/2/26/daily-digest
888,Senate,02/27/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/2/27/daily-digest
889,House,02/27/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/2/27/daily-digest
890,Senate,02/28/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/2/28/daily-digest
891,House,02/28/2024,12:00PM,19:57PM,477.0,x,.Adjournment: The House met at 12 p.m. and adjourned at 7:57 p.m.,https://www.congress.gov/congressional-record/2024/2/28/daily-digest
892,Senate,02/29/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/2/29/daily-digest
893,House,02/29/2024,10:00AM,14:47PM,287.0,x,.Adjournment: The House met at 10 a.m. and adjourned at 2:47 p.m.,https://www.congress.gov/congressional-record/2024/2/29/daily-digest
894,Senate,03/01/2024,,,,INPUT BY HAND,.Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 10 a.m. and adjourned at 10:03 a.m.,https://www.congress.gov/congressional-record/2024/3/1/daily-digest
895,House,03/01/2024,10:00AM,10:03AM,3.0,pf,.Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 10 a.m. and adjourned at 10:03 a.m.,https://www.congress.gov/congressional-record/2024/3/1/daily-digest
896,Senate,03/05/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/3/5/daily-digest
897,House,03/05/2024,12:00PM,21:02PM,542.0,x,.Adjournment: The House met at 12 p.m. and adjourned at 9:02 p.m.,https://www.congress.gov/congressional-record/2024/3/5/daily-digest
898,Senate,03/06/2024,,,,INPUT BY HAND,.Adjournment: The House met at 10 a.m. and adjourned at 7:25 p.m.,https://www.congress.gov/congressional-record/2024/3/6/daily-digest
899,House,03/06/2024,10:00AM,19:25PM,565.0,x,.Adjournment: The House met at 10 a.m. and adjourned at 7:25 p.m.,https://www.congress.gov/congressional-record/2024/3/6/daily-digest
900,Senate,03/07/2024,,,,INPUT BY HAND,.Adjournment: The House met at 10 a.m. and adjourned at 10:59 p.m.,https://www.congress.gov/congressional-record/2024/3/7/daily-digest
901,House,03/07/2024,10:00AM,22:59PM,779.0,x,.Adjournment: The House met at 10 a.m. and adjourned at 10:59 p.m.,https://www.congress.gov/congressional-record/2024/3/7/daily-digest
902,Senate,03/08/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/3/8/daily-digest
903,House,03/08/2024,09:00AM,12:23PM,203.0,x,.Adjournment: The House met at 9 a.m. and adjourned at 12:23 p.m.,https://www.congress.gov/congressional-record/2024/3/8/daily-digest
904,Senate,03/11/2024,,,,INPUT BY HAND,.Adjournment: The House met at 12 p.m. and adjourned at 8:57 p.m.,https://www.congress.gov/congressional-record/2024/3/11/daily-digest
905,House,03/11/2024,12:00PM,20:57PM,537.0,x,.Adjournment: The House met at 12 p.m. and adjourned at 8:57 p.m.,https://www.congress.gov/congressional-record/2024/3/11/daily-digest
906,Senate,03/12/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/3/12/daily-digest
907,House,03/12/2024,10:00AM,19:03PM,543.0,x,.Adjournment: The House met at 10 a.m. and adjourned at 7:03 p.m.,https://www.congress.gov/congressional-record/2024/3/12/daily-digest
908,Senate,03/13/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/3/13/daily-digest
909,House,03/13/2024,09:00AM,11:51AM,171.0,x,.Adjournment: The House met at 9 a.m. and adjourned at 11:51 a.m.,https://www.congress.gov/congressional-record/2024/3/13/daily-digest
910,Senate,03/14/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/3/14/daily-digest
911,House,03/14/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/3/14/daily-digest
912,Senate,03/15/2024,,,,INPUT BY HAND,.Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 11 a.m. and adjourned at 11:04 a.m.,https://www.congress.gov/congressional-record/2024/3/15/daily-digest
913,House,03/15/2024,11:00AM,11:04AM,4.0,pf,.Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 11 a.m. and adjourned at 11:04 a.m.,https://www.congress.gov/congressional-record/2024/3/15/daily-digest
914,Senate,03/19/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/3/19/daily-digest
915,House,03/19/2024,12:00PM,20:38PM,518.0,x,.Adjournment: The House met at 12 p.m. and adjourned at 8:38 p.m.,https://www.congress.gov/congressional-record/2024/3/19/daily-digest
916,Senate,03/20/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/3/20/daily-digest
917,House,03/20/2024,10:00AM,18:19PM,499.0,x,.Adjournment: The House met at 10 a.m. and adjourned at 6:19 p.m.,https://www.congress.gov/congressional-record/2024/3/20/daily-digest
918,Senate,03/21/2024,,,,INPUT BY HAND,.Adjournment: The House met at 10 a.m. and adjourned at 7:03 p.m.,https://www.congress.gov/congressional-record/2024/3/21/daily-digest
919,House,03/21/2024,10:00AM,19:03PM,543.0,x,.Adjournment: The House met at 10 a.m. and adjourned at 7:03 p.m.,https://www.congress.gov/congressional-record/2024/3/21/daily-digest
920,Senate,03/22/2024,,,,INPUT BY HAND,.Adjournment: The House met at 9 a.m. and adjourned at 1:17 p.m.,https://www.congress.gov/congressional-record/2024/3/22/daily-digest
921,House,03/22/2024,09:00AM,13:17PM,257.0,x,.Adjournment: The House met at 9 a.m. and adjourned at 1:17 p.m.,https://www.congress.gov/congressional-record/2024/3/22/daily-digest
922,Senate,03/26/2024,,,,INPUT BY HAND,Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 9 a.m. and adjourned at 9:04 a.m.,https://www.congress.gov/congressional-record/2024/3/26/daily-digest
923,House,03/26/2024,09:00AM,09:04AM,4.0,pf,Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 9 a.m. and adjourned at 9:04 a.m.,https://www.congress.gov/congressional-record/2024/3/26/daily-digest
924,Senate,03/28/2024,,,,pf,Daily Digest SenateChamber Action The Senate met at 10:00:05 a.m. in pro forma session and adjourned at 10:00:42 a.m. until 10 a.m. on Monday April 1 2024.,https://www.congress.gov/congressional-record/2024/3/28/daily-digest
925,House,03/28/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/3/28/daily-digest
926,Senate,03/29/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/3/29/daily-digest
927,House,03/29/2024,12:00PM,12:02PM,2.0,pf,Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 12 p.m. and adjourned at 12:02 p.m.,https://www.congress.gov/congressional-record/2024/3/29/daily-digest
928,Senate,04/01/2024,,,,pf,Daily Digest SenateChamber Action The Senate met at 10:00:02 a.m. in pro forma session and adjourned at 10:00:37 a.m. until 2 p.m. on Thursday April 4 2024.,https://www.congress.gov/congressional-record/2024/4/1/daily-digest
929,House,04/01/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/1/daily-digest
930,Senate,04/02/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/2/daily-digest
931,House,04/02/2024,09:00AM,09:02AM,2.0,pf,Quorum Calls--Votes: There were no Yea and Nay votes and there were no Recorded votes. There were no quorum calls.Adjournment: The House met at 9 a.m. and adjourned at 9:02 a.m.,https://www.congress.gov/congressional-record/2024/4/2/daily-digest
932,Senate,04/04/2024,,,,pf,Daily Digest SenateChamber Action The Senate met at 2 p.m. in pro forma session and adjourned at 2:00:30 p.m. until 3 p.m. on Monday April 8 2024.,https://www.congress.gov/congressional-record/2024/4/4/daily-digest
933,House,04/04/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/4/daily-digest
934,Senate,04/05/2024,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday April 8 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/4/5/daily-digest
935,House,04/05/2024,09:00AM,09:03AM,3.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:03 a.m.   ,https://www.congress.gov/congressional-record/2024/4/5/daily-digest
936,Senate,04/08/2024,15:00PM,19:46PM,286.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:46 p.m. until 10 a.m. on Tuesday April 9 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/4/8/daily-digest
937,House,04/08/2024,,,,NS,The House was not in session. The House will meet at 12 noon on Tuesday April 9 2024.No hearings were held.,https://www.congress.gov/congressional-record/2024/4/8/daily-digest
938,Senate,04/09/2024,10:00AM,18:00PM,480.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6 p.m. until 10 a.m. on Wednesday April 10 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/4/9/daily-digest
939,House,04/09/2024,12:00PM,21:31PM,571.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:31 p.m.  ,https://www.congress.gov/congressional-record/2024/4/9/daily-digest
940,Senate,04/10/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/10/daily-digest
941,House,04/10/2024,10:00AM,16:40PM,400.0,x,Adjournment: The House met at 10 a.m. and adjourned at 4:40 p.m.   ,https://www.congress.gov/congressional-record/2024/4/10/daily-digest
942,Senate,04/11/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/11/daily-digest
943,House,04/11/2024,09:00AM,19:16PM,616.0,x,Adjournment: The House met at 9 a.m. and adjourned at 7:16 p.m. ,https://www.congress.gov/congressional-record/2024/4/11/daily-digest
944,Senate,04/12/2024,,,,NS,The Senate was not in session and stands in recess until 3 p.m. on Monday April 15 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/4/12/daily-digest
945,House,04/12/2024,08:00AM,14:22PM,382.0,x,Adjournment: The House met at 8:00 a.m. and adjourned at 2:22 p.m.   ,https://www.congress.gov/congressional-record/2024/4/12/daily-digest
946,Senate,04/15/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/15/daily-digest
947,House,04/15/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/15/daily-digest
948,Senate,04/16/2024,10:00AM,19:26PM,566.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:26 p.m. until 10 a.m. on Wednesday April 17 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/4/16/daily-digest
949,House,04/16/2024,10:00AM,17:39PM,459.0,x,Adjournment: The House met at 10 a.m. and adjourned at 5:39 p.m.,https://www.congress.gov/congressional-record/2024/4/16/daily-digest
950,Senate,04/17/2024,11:00AM,19:12PM,492.0,x,Adjournment: Senate convened at 11 a.m. and adjourned at 7:12 p.m. until 12 noon on Thursday April 18 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/4/17/daily-digest
951,House,04/17/2024,10:00AM,20:44PM,644.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:44 p.m.,https://www.congress.gov/congressional-record/2024/4/17/daily-digest
952,Senate,04/18/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/18/daily-digest
953,House,04/18/2024,09:00AM,12:51PM,231.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:51 p.m.,https://www.congress.gov/congressional-record/2024/4/18/daily-digest
954,Senate,04/19/2024,11:00AM,01:29AM,-571.0,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/19/daily-digest
955,House,04/19/2024,09:00AM,12:19PM,199.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:19 p.m.,https://www.congress.gov/congressional-record/2024/4/19/daily-digest
956,Senate,04/20/2024,09:00AM,15:30PM,390.0,x,Adjournment: Senate convened at 9 a.m. and adjourned at 3:30 p.m. until 10 a.m. on Tuesday April 23 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/4/20/daily-digest
957,House,04/20/2024,,1900-01-01 14:10:00,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/4/20/daily-digest
958,Senate,04/23/2024,10:00AM,21:44PM,704.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 9:44 p.m. until 10 a.m. on Friday April 26 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/4/23/daily-digest
959,House,04/23/2024,10:30AM,10:36AM,6.0,pf,Adjournment: The House met at 10:30 a.m. and adjourned at 10:36 a.m.   ,https://www.congress.gov/congressional-record/2024/4/23/daily-digest
960,Senate,04/26/2024,,,,pf,The Senate met at 10:00:01 a.m. in pro forma session and adjourned at 10:00:43 a.m. until 3 p.m. on Tuesday April 30 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/4/26/daily-digest
961,House,04/26/2024,09:30AM,09:37AM,7.0,pf,Adjournment: The House met at 9:30 a.m. and adjourned at 9:37 a.m.  ,https://www.congress.gov/congressional-record/2024/4/26/daily-digest
962,Senate,04/29/2024,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Tuesday April 30 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/4/29/daily-digest
963,House,04/29/2024,12:00PM,20:21PM,501.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:21 p.m. pursuant to ,https://www.congress.gov/congressional-record/2024/4/29/daily-digest
964,Senate,04/30/2024,15:00PM,18:48PM,228.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:48 p.m. until 10 a.m. on Wednesday May 1 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/4/30/daily-digest
965,House,04/30/2024,10:00AM,19:56PM,596.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:56 p.m. ,https://www.congress.gov/congressional-record/2024/4/30/daily-digest
966,Senate,05/01/2024,1900-01-01 10:01:00,,,INPUT BY HAND,Days in sessionTime in session,https://www.congress.gov/congressional-record/2024/5/1/daily-digest
967,House,05/01/2024,10:00AM,18:40PM,520.0,x,Adjournment: The House met at 10 a.m. and adjourned at 6:40 p.m.    ,https://www.congress.gov/congressional-record/2024/5/1/daily-digest
968,Senate,05/02/2024,1900-01-01 10:00:00,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/5/2/daily-digest
969,House,05/02/2024,10:00AM,10:02AM,2.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:02 a.m.  ,https://www.congress.gov/congressional-record/2024/5/2/daily-digest
970,Senate,05/03/2024,,,,pf,The Senate met at 9:00:03 a.m. in pro forma session and adjourned at 9:00:38 a.m. until 3 p.m. on Tuesday May 7 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/5/3/daily-digest
971,House,05/03/2024,,,,NS,The House was not in session today. The House will meet at 12 p.m. on Monday May 6 2024.  No hearings were held.  ,https://www.congress.gov/congressional-record/2024/5/3/daily-digest
972,Senate,05/06/2024,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Tuesday May 7 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/5/6/daily-digest
973,House,05/06/2024,12:00PM,21:12PM,552.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:12 p.m.  ,https://www.congress.gov/congressional-record/2024/5/6/daily-digest
974,Senate,05/07/2024,15:00PM,19:34PM,274.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:34 p.m. until 10 a.m. on Wednesday May 8 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/5/7/daily-digest
975,House,05/07/2024,10:00AM,19:39PM,579.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:39 p.m.   ,https://www.congress.gov/congressional-record/2024/5/7/daily-digest
976,Senate,05/08/2024,10:00AM,18:58PM,538.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:58 p.m. until 12 noon on Thursday May 9 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/5/8/daily-digest
977,House,05/08/2024,10:00AM,19:29PM,569.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:29 p.m.  ,https://www.congress.gov/congressional-record/2024/5/8/daily-digest
978,Senate,05/09/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 12:30 p.m. on Friday May 10 2024. ,https://www.congress.gov/congressional-record/2024/5/9/daily-digest
979,House,05/09/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 12:30 p.m. on Friday May 10 2024. No hearings were held.,https://www.congress.gov/congressional-record/2024/5/9/daily-digest
980,Senate,05/10/2024,,,,pf,The Senate met at 6:30:00 p.m. in pro forma session and adjourned at 6:30:30 p.m. until 3 p.m. on Tuesday May 14 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/5/10/daily-digest
981,House,05/10/2024,12:30PM,12:34PM,4.0,pf,Adjournment: The House met at 12:30 p.m. and adjourned at 12:34 p.m.,https://www.congress.gov/congressional-record/2024/5/10/daily-digest
982,Senate,05/14/2024,15:00PM,18:49PM,229.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:49 p.m. until 10 a.m. on Wednesday May 15 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/5/14/daily-digest
983,House,05/14/2024,12:00PM,21:07PM,547.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:07 p.m.,https://www.congress.gov/congressional-record/2024/5/14/daily-digest
984,Senate,05/15/2024,10:00AM,20:04PM,604.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 8:04 p.m. until 10 a.m. on Thursday May 16 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/5/15/daily-digest
985,House,05/15/2024,10:00AM,20:33PM,633.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:33 p.m.,https://www.congress.gov/congressional-record/2024/5/15/daily-digest
986,Senate,05/16/2024,10:00AM,15:51PM,351.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:51 p.m. until 3 p.m. on Monday May 20 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/5/16/daily-digest
987,House,05/16/2024,10:00AM,19:28PM,568.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:28 p.m.,https://www.congress.gov/congressional-record/2024/5/16/daily-digest
988,Senate,05/17/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/5/17/daily-digest
989,House,05/17/2024,09:00AM,13:11PM,251.0,x,Quorum Calls--Votes: One yea-and-nay vote developed during the proceedings of today and appears on page 3341.Adjournment: The House met at 9 a.m. and adjourned at 1:11 p.m.,https://www.congress.gov/congressional-record/2024/5/17/daily-digest
990,Senate,05/20/2024,15:00PM,18:43PM,223.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:43 p.m. until 10 a.m. on Tuesday May 21 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/5/20/daily-digest
991,House,05/20/2024,,,,NS,The House was not in session. The House will meet at 12 p.m. on Tuesday May 21 2024.No hearings were held.,https://www.congress.gov/congressional-record/2024/5/20/daily-digest
992,Senate,05/21/2024,10:00AM,19:46PM,586.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:46 p.m. until 10 a.m. on Wednesday May 22 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/5/21/daily-digest
993,House,05/21/2024,12:00PM,19:55PM,475.0,x,Adjournment: The House met at 12 p.m. and adjourned at 7:55 p.m.  ,https://www.congress.gov/congressional-record/2024/5/21/daily-digest
994,Senate,05/22/2024,10:00AM,19:47PM,587.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:47 p.m. until 10 a.m. on Thursday May 23 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/5/22/daily-digest
995,House,05/22/2024,10:00AM,20:21PM,621.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:21 p.m.  ,https://www.congress.gov/congressional-record/2024/5/22/daily-digest
996,Senate,05/23/2024,10:00AM,16:01PM,361.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 4:01 p.m. until 10 a.m. on Friday May 24 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/5/23/daily-digest
997,House,05/23/2024,10:00AM,15:24PM,324.0,x,Adjournment: The House met at 10 a.m. and adjourned at 3:24 p.m.  ,https://www.congress.gov/congressional-record/2024/5/23/daily-digest
998,Senate,05/24/2024,,,,pf,The Senate met at 10:00:03 a.m. in pro forma session and adjourned at 10:00:33 a.m. until 10:30 a.m. on Tuesday May 28 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/5/24/daily-digest
999,House,05/24/2024,11:00AM,11:02AM,2.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:02 a.m. ,https://www.congress.gov/congressional-record/2024/5/24/daily-digest
1000,Senate,05/28/2024,,,,pf,The Senate met at 10:30:04 a.m. in pro forma session and adjourned at 10:30:37 a.m. until 4:30 p.m. on Friday May 31 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/5/28/daily-digest
1001,House,05/28/2024,14:00PM,14:02PM,2.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:02 p.m.  ,https://www.congress.gov/congressional-record/2024/5/28/daily-digest
1002,Senate,05/31/2024,,,,pf,The Senate met at 4:30:02 p.m. in pro forma session and adjourned at 4:30:43 p.m. until 3 p.m. on Monday June 3 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/5/31/daily-digest
1003,House,05/31/2024,09:30AM,09:32AM,2.0,pf,Adjournment: The House met at 9:30 a.m. and adjourned at 9:32 a.m.   ,https://www.congress.gov/congressional-record/2024/5/31/daily-digest
1004,Senate,06/03/2024,15:00PM,19:21PM,261.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:21 p.m. until 10 a.m. on Tuesday June 4 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/3/daily-digest
1005,House,06/03/2024,12:00PM,20:58PM,538.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:58 p.m.  ,https://www.congress.gov/congressional-record/2024/6/3/daily-digest
1006,Senate,06/04/2024,,,,INPUT BY HAND,.Adjournment: The House met at 9 a.m. and adjourned at 6:59 p.m.,https://www.congress.gov/congressional-record/2024/6/4/daily-digest
1007,House,06/04/2024,09:00AM,18:59PM,599.0,x,.Adjournment: The House met at 9 a.m. and adjourned at 6:59 p.m.,https://www.congress.gov/congressional-record/2024/6/4/daily-digest
1008,Senate,06/05/2024,10:00AM,17:53PM,473.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 5:53 p.m. until 10 a.m. on Friday June 7 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/5/daily-digest
1009,House,06/05/2024,09:00AM,11:23AM,143.0,x,Adjournment: The House met at 9 a.m. and adjourned at 11:23 a.m.   ,https://www.congress.gov/congressional-record/2024/6/5/daily-digest
1010,Senate,06/07/2024,,,,pf,The Senate met at 10:00:00 a.m. in pro forma session and adjourned at 10:00:32 a.m. until 3 p.m. on Tuesday June 11 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/7/daily-digest
