,House or Senate,Date,Time Convened,Time Adjourned,Time in Session,Working Day?,Scraped adjournment string,url
269,House,08/22/2023,14:00PM,14:03PM,3.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:03 p.m. ,https://www.congress.gov/congressional-record/2023/8/22/daily-digest
270,Senate,08/25/2023,,,,pf,The Senate met at 12:00:01 p.m. in pro forma session and adjourned at 12:00:35 p.m. until 11:45  a.m. on Tuesday August 29 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/25/daily-digest
271,House,08/25/2023,14:00PM,14:03PM,3.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:03 p.m. ,https://www.congress.gov/congressional-record/2023/8/25/daily-digest
272,Senate,08/29/2023,,,,pf,The Senate met at 11:45:00 a.m. in pro forma session and adjourned at 11:45:31 a.m. until 11:45 a.m. on Friday September 1 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/29/daily-digest
273,House,08/29/2023,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m. ,https://www.congress.gov/congressional-record/2023/8/29/daily-digest
274,Senate,09/01/2023,,,,pf,The Senate met at 11:45:00 a.m. in pro forma session and adjourned at 11:45:33 a.m. until 3 p.m. on Tuesday September 5 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/9/1/daily-digest
275,House,09/01/2023,16:30PM,16:32PM,2.0,pf,Adjournment: The House met at 4:30 p.m. and adjourned at 4:32 p.m.  ,https://www.congress.gov/congressional-record/2023/9/1/daily-digest
276,Senate,09/05/2023,15:01PM,18:50PM,229.0,x,Adjournment: Senate convened at 3:01 p.m. and adjourned at 6:50 p.m. until 10 a.m. on Wednesday September 6 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/5/daily-digest
277,House,09/05/2023,13:00PM,13:02PM,2.0,pf,Adjournment: The House met at 1 p.m. and adjourned at 1:02 p.m. ,https://www.congress.gov/congressional-record/2023/9/5/daily-digest
278,Senate,09/06/2023,10:00AM,19:25PM,565.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:25 p.m. until 10 a.m. on Thursday September 7 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/6/daily-digest
279,House,09/06/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 1 p.m. on Friday September 8 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/9/6/daily-digest
280,Senate,09/07/2023,10:00AM,16:17PM,377.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 4:17 p.m. until 3 p.m. on Monday September 11 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/7/daily-digest
281,House,09/07/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 1 p.m. on Friday September 8 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/9/7/daily-digest
282,Senate,09/08/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday September 11 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/9/8/daily-digest
283,House,09/08/2023,13:00PM,13:10PM,10.0,pf,Adjournment: The House met at 1 p.m. and adjourned at 1:10 p.m.   ,https://www.congress.gov/congressional-record/2023/9/8/daily-digest
284,Senate,09/11/2023,15:00PM,18:46PM,226.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:46 p.m. until 10 a.m. on Tuesday September 12 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/11/daily-digest
285,House,09/11/2023,,,,NS,The House was not in session today. The House will meet at 12 p.m. on Tuesday September 12 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/9/11/daily-digest
286,Senate,09/12/2023,10:00AM,18:47PM,527.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:47 p.m. until 12 noon on Wednesday September 13 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/12/daily-digest
287,House,09/12/2023,12:00PM,19:37PM,457.0,x,Adjournment:  The House met at 12 p.m. and adjourned at 7:37 p.m.   ,https://www.congress.gov/congressional-record/2023/9/12/daily-digest
288,Senate,09/13/2023,,1900-01-01 17:57:00,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/13/daily-digest
289,House,09/13/2023,10:00AM,20:26PM,626.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:26 p.m.,https://www.congress.gov/congressional-record/2023/9/13/daily-digest
290,Senate,09/14/2023,10:00AM,15:28PM,328.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:28 p.m. until 3 p.m. on Monday September 18 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/14/daily-digest
291,House,09/14/2023,10:00AM,18:27PM,507.0,x,Adjournment: The House met at 10 a.m. and adjourned at 6:27 p.m.,https://www.congress.gov/congressional-record/2023/9/14/daily-digest
292,Senate,09/18/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/18/daily-digest
293,House,09/18/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/18/daily-digest
294,Senate,09/19/2023,10:00AM,19:52PM,592.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:52 p.m. until 10 a.m. on Wednesday September 20 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/19/daily-digest
295,House,09/19/2023,10:00AM,15:54PM,354.0,x,Adjournment: The House met at 10 a.m. and adjourned at 3:54 p.m.  ,https://www.congress.gov/congressional-record/2023/9/19/daily-digest
296,Senate,09/20/2023,10:00AM,20:27PM,627.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 8:27 p.m. until 11 a.m. on Thursday September 21 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/20/daily-digest
297,House,09/20/2023,10:00AM,15:42PM,342.0,x,Adjournment: The House met at 10 a.m. and adjourned at 3:42 p.m.  ,https://www.congress.gov/congressional-record/2023/9/20/daily-digest
298,Senate,09/21/2023,11:00AM,16:43PM,343.0,x,Adjournment: Senate convened at 11 a.m. and adjourned at 4:43 p.m. until 10:00 a.m. on Friday September 22 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/21/daily-digest
299,House,09/21/2023,09:00AM,22:00PM,780.0,x,Adjournment: The House met at 9 a.m. and adjourned at 10 p.m.   ,https://www.congress.gov/congressional-record/2023/9/21/daily-digest
300,Senate,09/22/2023,,,,pf,The Senate met at 10 a.m. in pro forma session and recessed at 10:00:36 a.m. until 3 p.m. on Tuesday September 26 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/9/22/daily-digest
301,House,09/22/2023,09:00AM,18:10PM,550.0,x,Adjournment: The House met at 9 a.m. and adjourned at 6:10 p.m.   ,https://www.congress.gov/congressional-record/2023/9/22/daily-digest
302,Senate,09/23/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Tuesday September 26 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/9/23/daily-digest
303,House,09/23/2023,10:30AM,13:47PM,197.0,x,Adjournment: The House met at 10:30 a.m. and adjourned at 1:47 p.m. ,https://www.congress.gov/congressional-record/2023/9/23/daily-digest
304,Senate,09/26/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/26/daily-digest
305,House,09/26/2023,12:00PM,03:11AM,-529.0,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/26/daily-digest
306,Senate,09/27/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/27/daily-digest
307,House,09/27/2023,09:00AM,00:49AM,-491.0,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/27/daily-digest
308,Senate,09/28/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/28/daily-digest
309,House,09/28/2023,09:00AM,23:41PM,881.0,x,Adjournment: The House met at 9 a.m. and adjourned at 11:41 p.m.  ,https://www.congress.gov/congressional-record/2023/9/28/daily-digest
310,Senate,09/29/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/29/daily-digest
311,House,09/29/2023,10:00AM,19:55PM,595.0,x,Adjournment:  The House met at 10 a.m. and adjourned at 7:55 p.m. pursuant to ,https://www.congress.gov/congressional-record/2023/9/29/daily-digest
312,Senate,09/30/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/30/daily-digest
313,House,09/30/2023,10:00AM,14:47PM,287.0,x,Adjournment: The House met at 10 a.m. and adjourned at 2:47 p.m.,https://www.congress.gov/congressional-record/2023/9/30/daily-digest
314,Senate,10/02/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/10/2/daily-digest
315,House,10/02/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/10/2/daily-digest
316,Senate,10/03/2023,1900-01-01 15:00:00,,,INPUT BY HAND,Days in sessionTime in session,https://www.congress.gov/congressional-record/2023/10/3/daily-digest
317,House,10/03/2023,16:48PM,16:48PM,0.0,INPUT BY HAND,Days in sessionTime in session,https://www.congress.gov/congressional-record/2023/10/3/daily-digest
318,Senate,10/04/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 10 a.m. on Friday October 6 2023.,https://www.congress.gov/congressional-record/2023/10/4/daily-digest
319,House,10/04/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 10 a.m. on Friday October 6 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/10/4/daily-digest
320,Senate,10/06/2023,,,,pf,The Senate met at 9:45:08 a.m. in pro forma session and adjourned at 9:45:39 a.m. until 12 noon on Tuesday October 10 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/10/6/daily-digest
321,House,10/06/2023,10:00AM,10:06AM,6.0,pf,Adjournment:  The House met at 10 a.m. and adjourned at 10:06 a.m.,https://www.congress.gov/congressional-record/2023/10/6/daily-digest
322,Senate,10/10/2023,,,,pf,The Senate met at 12:00:02 p.m. in pro forma session and adjourned at 12:00:39 p.m. until 9:15 a.m. on Friday October 13 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/10/10/daily-digest
323,House,10/10/2023,11:00AM,11:02AM,2.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:02 a.m. ,https://www.congress.gov/congressional-record/2023/10/10/daily-digest
324,Senate,10/11/2023,,,,NS,The Senate was not in session and stands adjourned until 9:15 a.m. on Friday October 13 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/10/11/daily-digest
325,House,10/11/2023,15:00PM,18:49PM,229.0,x,Adjournment: The House met at 3 p.m. and adjourned at 6:49 p.m.   ,https://www.congress.gov/congressional-record/2023/10/11/daily-digest
326,Senate,10/12/2023,,,,NS,The Senate was not in session and stands adjourned until 9:15 a.m. on Friday October 13 2023.No committee meetings were held. ,https://www.congress.gov/congressional-record/2023/10/12/daily-digest
327,House,10/12/2023,12:00PM,21:23PM,563.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:23 p.m. ,https://www.congress.gov/congressional-record/2023/10/12/daily-digest
328,Senate,10/13/2023,,,,pf,The Senate met at 9:21:20 a.m. in pro forma session and adjourned at 9:21:50 a.m. until 3 p.m. on Monday October 16 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/10/13/daily-digest
329,House,10/13/2023,09:00AM,17:25PM,505.0,x,Adjournment: The House met at 9 a.m. and adjourned at 5:25 p.m. ,https://www.congress.gov/congressional-record/2023/10/13/daily-digest
330,Senate,10/16/2023,1900-01-01 15:00:00,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/10/16/daily-digest
331,House,10/16/2023,18:00PM,18:06PM,6.0,pf,Adjournment: The House met at 6 p.m. and adjourned at 6:06 p.m. ,https://www.congress.gov/congressional-record/2023/10/16/daily-digest
332,Senate,10/17/2023,10:00AM,19:44PM,584.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:44 p.m. until 10:30 a.m. on Wednesday October 18 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/10/17/daily-digest
333,House,10/17/2023,12:00PM,18:19PM,379.0,x,Adjournment: The House met at 12 p.m. and adjourned at 6:19 p.m.   ,https://www.congress.gov/congressional-record/2023/10/17/daily-digest
334,Senate,10/18/2023,10:30AM,21:08PM,638.0,x,Adjournment: Senate convened at 10:30 a.m. and adjourned at 9:08 p.m. until 10 a.m. on Thursday October 19 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/10/18/daily-digest
335,House,10/18/2023,11:00AM,17:11PM,371.0,x,Adjournment: The House met at 11 a.m. and adjourned at 5:11 p.m. ,https://www.congress.gov/congressional-record/2023/10/18/daily-digest
336,Senate,10/19/2023,10:00AM,17:49PM,469.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 5:49 p.m. until 12 p.m. on Monday October 23 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/10/19/daily-digest
337,House,10/19/2023,12:00PM,19:19PM,439.0,x,Adjournment: The House met at 12 p.m. and adjourned at 7:19 p.m. ,https://www.congress.gov/congressional-record/2023/10/19/daily-digest
338,Senate,10/20/2023,,,,NS,The Senate was not in session and stands adjourned until 12 noon on Monday October 23 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/10/20/daily-digest
339,House,10/20/2023,10:00AM,17:03PM,423.0,x,Adjournment: The House met at 10 a.m. and adjourned at 5:03 p.m.   ,https://www.congress.gov/congressional-record/2023/10/20/daily-digest
340,Senate,10/23/2023,,,,pf,The Senate met at 11:59:55 a.m. in pro forma session and adjourned at 12:00:26 p.m. until 10 a.m. on Tuesday October 24 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/10/23/daily-digest
341,House,10/23/2023,,,,NS,The House was not in session today. The House is scheduled to meet at 11 a.m. on Tuesday October 24 2023.No hearings were held. ,https://www.congress.gov/congressional-record/2023/10/23/daily-digest
342,Senate,10/24/2023,10:00AM,18:59PM,539.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:59 p.m. until 10 a.m. on Wednesday October 25 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/10/24/daily-digest
343,House,10/24/2023,11:00AM,18:43PM,463.0,x,Adjournment: The House met at 11 a.m. and adjourned at 6:43 p.m. ,https://www.congress.gov/congressional-record/2023/10/24/daily-digest
344,Senate,10/25/2023,10:00AM,19:02PM,542.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:02 p.m. until 10 a.m. on Thursday October 26 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/10/25/daily-digest
345,House,10/25/2023,12:00PM,20:49PM,529.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:49 p.m.   ,https://www.congress.gov/congressional-record/2023/10/25/daily-digest
346,Senate,10/26/2023,10:00AM,15:15PM,315.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:15 p.m. until 3 p.m. on Monday October 30 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/10/26/daily-digest
347,House,10/26/2023,10:00AM,17:57PM,477.0,x,Adjournment: The House met at 10 a.m. and adjourned at 5:57 p.m.  ,https://www.congress.gov/congressional-record/2023/10/26/daily-digest
348,Senate,10/30/2023,15:00PM,19:03PM,243.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:03 p.m. until 10 a.m. on Tuesday October 31 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/10/30/daily-digest
349,House,10/30/2023,12:00PM,12:04PM,4.0,pf,Adjournment: The House met at 12 p.m. and adjourned at 12:04 p.m.,https://www.congress.gov/congressional-record/2023/10/30/daily-digest
350,Senate,10/31/2023,10:00AM,19:28PM,568.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:28 p.m. until 10 a.m. on Wednesday November 1 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/10/31/daily-digest
351,House,10/31/2023,,,,NS,The House was not in session today. The House is scheduled to meet at noon on Wednesday November 1 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/10/31/daily-digest
352,Senate,11/01/2023,10:00AM,22:42PM,762.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 10:42 p.m. until 10 a.m. on Thursday November 2 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/11/1/daily-digest
353,House,11/01/2023,12:00PM,20:08PM,488.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:08 p.m. ,https://www.congress.gov/congressional-record/2023/11/1/daily-digest
354,Senate,11/02/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/11/2/daily-digest
355,House,11/02/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/11/2/daily-digest
356,Senate,11/03/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday November 6 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/11/3/daily-digest
357,House,11/03/2023,09:00AM,11:37AM,157.0,x,Adjournment: The House met at 9 a.m. and adjourned at 11:37 a.m.,https://www.congress.gov/congressional-record/2023/11/3/daily-digest
358,Senate,11/06/2023,15:00PM,18:43PM,223.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:43 p.m. until 10 a.m. on Tuesday November 7 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/11/6/daily-digest
359,House,11/06/2023,12:00PM,21:08PM,548.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:08 p.m.  ,https://www.congress.gov/congressional-record/2023/11/6/daily-digest
360,Senate,11/07/2023,10:00AM,19:55PM,595.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:55 p.m. until 10 a.m. on Wednesday November 8 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/11/7/daily-digest
361,House,11/07/2023,10:00AM,22:39PM,759.0,x,Adjournment: The House met at 10 a.m. and adjourned at 10:39 p.m.  ,https://www.congress.gov/congressional-record/2023/11/7/daily-digest
362,Senate,11/08/2023,10:00AM,18:56PM,536.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:56 p.m. until 10 a.m. on Thursday November 9 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/11/8/daily-digest
363,House,11/08/2023,09:00AM,22:15PM,795.0,x,Adjournment: The House met at 9 a.m. and adjourned at 10:15 p.m.   ,https://www.congress.gov/congressional-record/2023/11/8/daily-digest
364,Senate,11/09/2023,10:00AM,16:28PM,388.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 4:28 p.m. until 3 p.m. on Monday November 13 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on page S,https://www.congress.gov/congressional-record/2023/11/9/daily-digest
365,House,11/09/2023,09:00AM,11:32AM,152.0,x,Adjournment: The House met at 9 a.m. and adjourned at 11:32 a.m.  ,https://www.congress.gov/congressional-record/2023/11/9/daily-digest
366,Senate,11/13/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/11/13/daily-digest
367,House,11/13/2023,12:00PM,21:50PM,590.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:50 p.m.,https://www.congress.gov/congressional-record/2023/11/13/daily-digest
368,Senate,11/14/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/11/14/daily-digest
369,House,11/14/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/11/14/daily-digest
370,Senate,11/15/2023,,,-377.0,pf,Pro Forma Sessions--Agreement: A unanimous-consent agreement was reached providing that the Senate adjourn to then convene for pro forma sessions only with no business being conducted on the following dates and times and that following each pro forma session the Senate adjourn until the next pro forma session: Friday November 17 2023 at 7:30 a.m.; Tuesday November 21 2023 at 10 a.m.; and Friday November 24 2023 at 11 a.m.; and that when the Senate adjourns on Friday November 24 2023 it next convene at 3 p.m. on Monday November 27 2023. ,https://www.congress.gov/congressional-record/2023/11/15/daily-digest
371,House,11/15/2023,09:00AM,13:33PM,273.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:33 p.m.   ,https://www.congress.gov/congressional-record/2023/11/15/daily-digest
372,Senate,11/17/2023,,,,pf,The Senate met at 7:30 a.m. in pro forma session and adjourned at 7:30:24 a.m. until 10  a.m. on Tuesday November 21 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/11/17/daily-digest
373,House,11/17/2023,09:00AM,09:03AM,3.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:03 a.m.   ,https://www.congress.gov/congressional-record/2023/11/17/daily-digest
374,Senate,11/21/2023,,,,pf,The Senate met at 10:00:05 a.m. in pro forma session and adjourned at 10:00:36 a.m. until 11 a.m. on Friday November 24 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/11/21/daily-digest
375,House,11/21/2023,11:00AM,11:02AM,2.0,pf,Adjournment:  The House met at 11 a.m. and adjourned at 11:02 a.m.,https://www.congress.gov/congressional-record/2023/11/21/daily-digest
376,Senate,11/24/2023,,,,pf,The Senate met at 11:00:03 a.m. in pro forma session and adjourned at 11:00:30 a.m. until 3 p.m. on Monday November 27 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/11/24/daily-digest
377,House,11/24/2023,12:00PM,12:02PM,2.0,pf,Adjournment: The House met at 12 p.m. and adjourned at 12:02 p.m.,https://www.congress.gov/congressional-record/2023/11/24/daily-digest
378,Senate,11/27/2023,15:00PM,18:51PM,231.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:51 p.m. until 10 a.m. on Tuesday November 28 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/11/27/daily-digest
379,House,11/27/2023,,,,NS,The House was not in session today.  The House will meet at 12 p.m. on Tuesday November 28 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/11/27/daily-digest
380,Senate,11/28/2023,10:01AM,17:46PM,465.0,x,Adjournment: Senate convened at 10:01 a.m. and adjourned at 5:46 p.m. until 10 a.m. on Wednesday November 29 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/11/28/daily-digest
381,House,11/28/2023,12:00PM,20:10PM,490.0,x,Adjournment:  The House met at 12 p.m. and adjourned at 8:10 p.m.   ,https://www.congress.gov/congressional-record/2023/11/28/daily-digest
382,Senate,11/29/2023,10:00AM,19:58PM,598.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:58 p.m. until 10 a.m. on Thursday November 30 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/11/29/daily-digest
383,House,11/29/2023,10:00AM,17:33PM,453.0,x,Adjournment: The House met at 10 a.m. and adjourned at 5:33 p.m. ,https://www.congress.gov/congressional-record/2023/11/29/daily-digest
384,Senate,11/30/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/11/30/daily-digest
385,House,11/30/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/11/30/daily-digest
386,Senate,12/01/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/1/daily-digest
387,House,12/01/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/1/daily-digest
388,Senate,12/04/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/4/daily-digest
389,House,12/04/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/4/daily-digest
390,Senate,12/05/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/5/daily-digest
391,House,12/05/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/5/daily-digest
392,Senate,12/06/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/6/daily-digest
393,House,12/06/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/6/daily-digest
394,Senate,12/07/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/7/daily-digest
395,House,12/07/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/7/daily-digest
396,Senate,12/11/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/11/daily-digest
397,House,12/11/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/11/daily-digest
398,Senate,12/12/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/12/daily-digest
399,House,12/12/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/12/daily-digest
400,Senate,12/13/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/13/daily-digest
401,House,12/13/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/13/daily-digest
402,Senate,12/14/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/14/daily-digest
403,House,12/14/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/14/daily-digest
404,Senate,12/15/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/15/daily-digest
405,House,12/15/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/15/daily-digest
406,Senate,12/18/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/18/daily-digest
407,House,12/18/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/18/daily-digest
408,Senate,12/19/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/19/daily-digest
409,House,12/19/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/19/daily-digest
410,Senate,12/20/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/20/daily-digest
411,House,12/20/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/20/daily-digest
412,Senate,12/22/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/22/daily-digest
413,House,12/22/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/22/daily-digest
414,Senate,12/26/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/26/daily-digest
415,House,12/26/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/26/daily-digest
416,Senate,12/29/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/29/daily-digest
417,House,12/29/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/12/29/daily-digest
